CASE_UUID,FILE_UUID,FILE_NAME,EXPERIMENTAL_STRATEGY
a3c849f2-c006-4368-950d-998a26cd368b,f99c5d89-4863-4bf3-9832-416dc0efb971,TCGA-PQ-A6FN-01Z-00-DX1.58FC60E8-7386-4E57-804D-6AD103AE0FDC.svs,Diagnostic Slide
a3cc2845-8a44-4b50-8a3e-17a3c2c3e077,6f2a2c5c-e7dc-43a5-bb59-676e42d967c2,TCGA-12-0662-01A-01-BS1.200b00f2-f0e2-4cd7-a474-79618ad7d476.svs,Tissue Slide
a3cd3599-7c18-491d-be09-6fc7e526c9b1,0379c8cf-e9ab-44a7-a737-7a78ccd4fc55,d366a38e-1af8-4840-93a9-7848b461449d.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a3cd3599-7c18-491d-be09-6fc7e526c9b1,57f5bb58-88fc-4de2-b2f6-58677d097d05,TCGA-HC-7820-01A-01-TS1.f9131ac5-c635-42a7-a383-634d90d212d4.svs,Tissue Slide
a3cd3599-7c18-491d-be09-6fc7e526c9b1,0eb16a1a-3188-4a91-b6d0-d5ceefe534bb,TCGA-HC-7820-11A-01-TS1.3d1a2834-0a90-44ed-bad7-c9dee1447d22.svs,Tissue Slide
a3cd3599-7c18-491d-be09-6fc7e526c9b1,ed4195f2-b485-45f7-8185-c91f9dbd9331,TCGA-HC-7820-01Z-00-DX1.B2F770A7-BF49-4B7C-97AD-7078511DC8F9.svs,Diagnostic Slide
a3e26259-732b-49fb-bc95-2f0ec7a0494e,aa690ec6-6514-42f3-a5f3-a9197a394baa,TCGA-61-1743-01A-01-TS1.86fa0bbe-e71b-4451-8b78-a801394d9a85.svs,Tissue Slide
a3e26259-732b-49fb-bc95-2f0ec7a0494e,fdac1cfa-a8cd-4933-88a9-4349ef0d3e15,TCGA-61-1743-11A-01-TS1.ad3a7ed2-61c6-4373-a11f-5a46a4f42878.svs,Tissue Slide
a3e26259-732b-49fb-bc95-2f0ec7a0494e,46fe7390-a825-4c90-8d63-1faba21142c6,bbb907c3-ad29-4255-9b4c-764d052db122.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a3f03a0a-f251-4588-97bc-3403597a35ad,bf7965c0-d406-4321-bdc0-1df339bd4193,TCGA-VQ-AA6G-01A-01-TS1.60C0F233-9B23-45CF-AA39-753C8F3FB816.svs,Tissue Slide
a3f03a0a-f251-4588-97bc-3403597a35ad,9a31ab38-1ee9-41f5-9fe3-7c3422237bc3,TCGA-VQ-AA6G-01Z-00-DX1.3BDB7578-931A-47DB-933F-C7CA7CD50EDE.svs,Diagnostic Slide
a3f03a0a-f251-4588-97bc-3403597a35ad,fb616214-ebce-4936-9544-e3fc5f5e7f50,dd8ad238-ba2c-4a92-9b27-28a0913fa2f8.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a42103aa-0f25-4939-9f9d-9ec11a5c8cca,4f4de86e-551b-4304-beaf-a01a48f3a80d,TCGA-A3-A8OW-01A-01-TS1.E02DBEB4-82BD-45D4-8C4C-B679E0F94B1B.svs,Tissue Slide
a45833e1-7cc9-4273-b408-620f74679a12,589dda89-b968-4f26-b3c7-5371dfdb8a90,ae4a5866-347f-4850-b4c8-a009d0765021.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a45833e1-7cc9-4273-b408-620f74679a12,2e5c5a00-fe48-4bb3-916f-10c9c0cde0b5,TCGA-OL-A66O-01A-01-TS1.33A92C45-789F-493B-8D67-26EFB0169A95.svs,Tissue Slide
a45833e1-7cc9-4273-b408-620f74679a12,1c8bf463-54da-4f25-a146-e9ecb3df3af1,TCGA-OL-A66O-01Z-00-DX1.5F1E4C60-5CE8-41B4-A94D-4AA80D9253F9.svs,Diagnostic Slide
a45d296e-efc0-479e-b2f6-bad834668cdf,c171a931-9635-4168-8706-6a7244d2236b,TCGA-AC-A3YI-01A-02-TSB.F2AFA7A9-58C7-4932-BC30-6B0CA5964C11.svs,Tissue Slide
a45d296e-efc0-479e-b2f6-bad834668cdf,3d7fe3ad-45fd-4def-8c5b-6ec117e2c556,TCGA-AC-A3YI-01Z-00-DX1.321C0A32-ABF9-48ED-8071-C6B1774E9F7B.svs,Diagnostic Slide
a468353e-0a96-4a4d-8aef-5140bf1bf952,24dc6497-ef18-4948-940c-6bcb74e8d9a6,TCGA-YL-A9WX-01Z-00-DX1.20B40B9A-C210-419D-B9A2-391DC92D9B7A.svs,Diagnostic Slide
a468353e-0a96-4a4d-8aef-5140bf1bf952,48d21174-70a4-45a9-93af-5675062f31d5,bc91971d-1711-4230-a49c-b771da52e97f.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a468353e-0a96-4a4d-8aef-5140bf1bf952,f95d9294-cb04-4aa7-9034-9b269b10e85c,TCGA-YL-A9WX-01A-02-TSB.BA6CDC4A-862D-4A80-A90D-581D1474BF13.svs,Tissue Slide
a46f36c3-e886-4efe-945a-0cb2e5b765ef,fe8205f3-5df1-46fc-b573-de518febef76,TCGA-B0-4822-01A-01-TS1.bf16e3a2-764a-473d-98b3-0975491d139a.svs,Tissue Slide
a46f36c3-e886-4efe-945a-0cb2e5b765ef,cf258d70-9f88-4c5d-8efd-2b838dd9f8f4,TCGA-B0-4822-01Z-00-DX1.02168abf-0d65-4bdf-b740-e1e082dd9d03.svs,Diagnostic Slide
a46f36c3-e886-4efe-945a-0cb2e5b765ef,fb185dab-f274-4565-ba4a-223e5d629310,700eaa67-e398-45b2-a71c-06a10777891a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a46f36c3-e886-4efe-945a-0cb2e5b765ef,1a6a811c-cb04-4da4-9968-8d76cbd07bab,TCGA-B0-4822-11A-01-BS1.95a1e62d-c971-4846-8bb5-6c70079295b6.svs,Tissue Slide
a477b55d-a591-482f-a554-d8ef7298c23d,6a36072c-4882-4b3e-a818-3f24ca9cc2cf,TCGA-OR-A5JK-01A-01-TS1.B4058DB1-3128-4392-98F2-BF17E395C312.svs,Tissue Slide
a477b55d-a591-482f-a554-d8ef7298c23d,b291a5ce-daa4-4d27-baaa-65f6e0b0241b,TCGA-OR-A5JK-01Z-00-DX3.FA183F2D-D6B6-4B5C-BFBA-8369705AC88D.svs,Diagnostic Slide
a477b55d-a591-482f-a554-d8ef7298c23d,67236b85-2d18-4a6c-814f-294ed9eb89a6,TCGA-OR-A5JK-01Z-00-DX5.7CD9D80D-12CC-4C9D-B623-C3E9D1C137DD.svs,Diagnostic Slide
a477b55d-a591-482f-a554-d8ef7298c23d,7a459e54-3a75-4000-ac21-3ff41d029a8f,TCGA-OR-A5JK-01Z-00-DX1.175C14F3-8CB4-40A0-8E61-A1E77F4CA538.svs,Diagnostic Slide
a477b55d-a591-482f-a554-d8ef7298c23d,0eb54180-1636-42dd-87d4-a606e5f48461,TCGA-OR-A5JK-01Z-00-DX4.1B1918F9-6FDA-4034-8AEA-219528EACB1A.svs,Diagnostic Slide
a477b55d-a591-482f-a554-d8ef7298c23d,f8816dd0-44c0-475f-8b15-76a94a5f644f,3b02ce94-fa3a-47f9-ae3a-ad288ed32432.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a4a3fca9-723a-47f5-a49d-b3acb71c04a7,683f2b6f-973a-40f3-81fd-6adc8eeefc74,TCGA-29-1775-01A-01-BS1.39b6ab19-cd6a-4e26-86d2-fade59f60d58.svs,Tissue Slide
a4bdd4ea-3870-4e60-be7a-cdd44ce22445,10802397-3fb9-40f1-a029-dc03096996bc,TCGA-YU-A912-01A-01-TS1.8428EBE2-FDDA-470D-94F6-D8CDB0035383.svs,Tissue Slide
a4bdd4ea-3870-4e60-be7a-cdd44ce22445,799772c6-1da3-418e-9dd8-b27bc15b1e16,TCGA-YU-A912-01Z-00-DX1.D61DBDE2-C19E-4E4D-94C7-A7A0ADAB9864.svs,Diagnostic Slide
a4bdd4ea-3870-4e60-be7a-cdd44ce22445,e881f2e5-69db-412f-8548-de6d75ffb08b,23a3ee67-316d-4f77-992b-937aa3cbc393.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a4c59287-1ad5-46a5-8040-e591e6ce064f,8fb9bb79-fa5d-4be9-a636-c9251b9b9a6e,TCGA-E9-A244-01Z-00-DX1.4FDAA892-9DBF-4E5D-89F3-2A84C8AC8F0A.svs,Diagnostic Slide
a4cd4ff1-0c0e-488d-91d9-0ac8ef3e7bfd,376c7849-e169-43cb-957f-ddf328d155cb,TCGA-BR-8592-01A-01-TS1.560a1732-a20d-450d-89f4-1ffc96d02cb1.svs,Tissue Slide
a4cd4ff1-0c0e-488d-91d9-0ac8ef3e7bfd,ba129f6c-39b0-4308-ad29-c3afda0a79f7,8f73fc18-bbb8-43aa-a08e-07c990ead864.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a4cd4ff1-0c0e-488d-91d9-0ac8ef3e7bfd,9cf2229f-a11c-4920-984a-78820bbabafd,TCGA-BR-8592-01A-01-BS1.ae3a2784-9f98-48b2-b991-11562b23ccff.svs,Tissue Slide
a4cd4ff1-0c0e-488d-91d9-0ac8ef3e7bfd,183b22ce-1357-4e6e-8246-269d645032dd,TCGA-BR-8592-01Z-00-DX1.5656d484-7850-467a-9d51-b6005a992225.svs,Diagnostic Slide
a4e444b5-bbca-4ef0-b92f-908d608cbb91,4accc99d-bb46-474f-950e-a0d02e8c377c,TCGA-EA-A3QE-01A-02-TSB.5ACC89BA-ACDF-4324-90FD-EFEE36FD1648.svs,Tissue Slide
a4e444b5-bbca-4ef0-b92f-908d608cbb91,376da420-c089-4cc6-aaeb-89be40733cb3,23541e74-44fe-4d60-a3b9-c4f09a685c35.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a4f13656-a941-498a-9ac9-f020ed559b35,ff8d8b38-d5f1-4f2c-ac16-1355eb2764d2,TCGA-ZJ-AB0I-01A-01-TSA.7D72E423-76CD-45B7-B17A-BBF669C80834.svs,Tissue Slide
a4f68239-5b9f-40d7-9e52-b68efa170c1c,188f70e9-09d2-4c61-9279-e233027eb7b9,62a39969-0f5d-48f2-9ecd-b6c199f0723e.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a4f68239-5b9f-40d7-9e52-b68efa170c1c,6779a257-513c-4ff8-ae34-28db3e832265,TCGA-3B-A9I1-01A-01-TS1.D5A4C7EE-A821-4792-A417-B6D06572DB25.svs,Tissue Slide
a4f68239-5b9f-40d7-9e52-b68efa170c1c,92c28768-ec42-414f-aa06-33691d6356c6,TCGA-3B-A9I1-01Z-00-DX1.357AC59B-9C5B-4F2C-9B57-970EC639923C.svs,Diagnostic Slide
a5030259-cf9c-4a58-8710-b9da8ee59320,6aaf7b15-8728-424c-9db1-ff2b0acc32e9,TCGA-10-0937-01A-02-BS2.d5858cfe-47d7-442a-a3a0-fde1e69b919e.svs,Tissue Slide
a5030259-cf9c-4a58-8710-b9da8ee59320,c88643b4-f104-4109-906b-abb22a35de19,TCGA-10-0937-01A-01-BS1.37919e58-3142-472b-8dc2-f55a22a976ce.svs,Tissue Slide
a5030259-cf9c-4a58-8710-b9da8ee59320,a4c257e4-0656-4a2f-b927-f7a55b07272c,e945ff79-76d6-4466-a346-82305415a268.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a512701f-88bb-4b05-8c94-fd285b9dd13e,08394df9-88cd-4f1d-baec-d41bcfd1e067,TCGA-AA-3666-01A-02-BS2.2229e92d-3a3e-4b10-a33b-1b236177c741.svs,Tissue Slide
a512701f-88bb-4b05-8c94-fd285b9dd13e,adfeb295-e16d-4d70-a2d4-77537f553ade,TCGA-AA-3666-01Z-00-DX1.fe976853-fbde-46e8-b915-3c98440c9315.svs,Diagnostic Slide
a512701f-88bb-4b05-8c94-fd285b9dd13e,7672438d-3825-4b67-90fa-68364b42360c,5ffcc7c5-661f-4eed-b5e6-ed158c668321.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a512701f-88bb-4b05-8c94-fd285b9dd13e,6c68cc34-59ba-40f8-939d-5311b5df9cb8,TCGA-AA-3666-01A-01-BS1.d188348a-8f7b-4a30-9fa9-95606b1d4c15.svs,Tissue Slide
a515cf2d-e918-4958-9bf6-e611b425a97e,91ca0e4d-a49e-4946-a7b4-064be10228ef,TCGA-14-1823-01Z-00-DX3.082bdc85-6d24-43e6-9772-d25601f13e4a.svs,Diagnostic Slide
a515cf2d-e918-4958-9bf6-e611b425a97e,71ae7821-25f2-4ef0-8dd8-92587dc745f2,TCGA-14-1823-01A-01-BS1.42e58207-cbaa-4683-af60-87d991681592.svs,Tissue Slide
a515cf2d-e918-4958-9bf6-e611b425a97e,138345ee-dad3-46c8-80aa-659ebff59336,TCGA-14-1823-01Z-00-DX4.2c0b643d-e181-40f7-a6b2-cab517151f85.svs,Diagnostic Slide
a515cf2d-e918-4958-9bf6-e611b425a97e,e893a718-4856-4e61-b33f-fcf44d62c305,bc80aba0-0e0f-4177-85ca-73be517be7b0.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a515cf2d-e918-4958-9bf6-e611b425a97e,1255fb66-a8f5-4505-81ff-f2d530781a6e,TCGA-14-1823-01Z-00-DX1.129ce4ca-bc8b-4e9c-8647-166610f9e42f.svs,Diagnostic Slide
a515cf2d-e918-4958-9bf6-e611b425a97e,15a305d9-3d16-4d80-9e7c-3db2c557c35e,TCGA-14-1823-01Z-00-DX2.ad28794f-a4b0-4b2f-9707-df5db6564697.svs,Diagnostic Slide
a5286cd0-403a-421b-ab58-11e250740b00,886ce5de-e9b9-41fd-b04f-0086ac7bb358,TCGA-EE-A2GJ-06A-01-TS1.C1D1DAB6-2BEA-4738-A283-0AC4AB3FC8C0.svs,Tissue Slide
a5286cd0-403a-421b-ab58-11e250740b00,d197dca9-78f1-4675-a2cf-7509b3b100b9,f0e20c4e-ac0b-45e1-a53b-2de9a19843b1.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a5286cd0-403a-421b-ab58-11e250740b00,87aab0f1-7dd1-4de8-85d9-324fcc2f87b9,TCGA-EE-A2GJ-01Z-00-DX1.8B3B8765-AA75-47E6-80F1-8638D484185C.svs,Diagnostic Slide
a53e9117-0a49-40d8-af40-7867370b671a,4f439786-f1d3-4c0f-99a4-63a168251c22,TCGA-OR-A5J9-01Z-00-DX1.178CB96D-045A-459A-9E41-0580F4E3EF42.svs,Diagnostic Slide
a53e9117-0a49-40d8-af40-7867370b671a,86cc67db-05c2-40e7-8dc8-e5cc6510b864,bc09980b-ca12-4fcd-8218-5b738701fd83.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a53e9117-0a49-40d8-af40-7867370b671a,abac041d-4349-434e-9e0a-e411509e2a63,TCGA-OR-A5J9-01A-01-TSA.13AE6172-F829-414C-B723-97A2E9CD2304.svs,Tissue Slide
a540fcec-58a1-4e58-8e0a-8bf73b78e30d,c3a94d12-ef6a-4664-bff1-c7c87e4d5453,TCGA-S5-AA26-01Z-00-DX1.10D28D0C-D537-485E-A371-E3C60ED66FE7.svs,Diagnostic Slide
a540fcec-58a1-4e58-8e0a-8bf73b78e30d,7950aa31-5c1a-415d-a7f3-7a2953b10302,TCGA-S5-AA26-01A-01-TSA.3F85CD34-F86C-4DF4-8E9D-27689233C7D8.svs,Tissue Slide
a540fcec-58a1-4e58-8e0a-8bf73b78e30d,61e0673f-1e54-4e53-bab3-80117d5f8841,0ecff25f-1ab5-446e-94de-c7ee10f1475a.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a554973a-e5ce-4fee-ae98-ace6c4d08565,ca534234-1a5f-4b6b-a0f7-5ad0db38860f,TCGA-2G-AAGN-01Z-00-DX2.6E0E3268-1570-4186-98D5-EB922DAEC626.svs,Diagnostic Slide
a554973a-e5ce-4fee-ae98-ace6c4d08565,ccfc823b-e466-434e-a2e2-f5727e7f532a,TCGA-2G-AAGN-01Z-00-DX1.697CA94A-67C2-4F0D-BEC9-9346D6ABA271.svs,Diagnostic Slide
a554973a-e5ce-4fee-ae98-ace6c4d08565,042982ab-d47a-457f-b850-29911a236e51,312b9b6c-4bb0-4c76-8772-a89039ad0f35.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a554973a-e5ce-4fee-ae98-ace6c4d08565,4ca0657e-a30d-40f3-a531-4b9905626cb6,TCGA-2G-AAGN-01A-01-TS1.7C3DD664-4BAD-4DC8-A49B-08C127CA6DB6.svs,Tissue Slide
a5885835-9473-455a-bac0-6fa43fa8a866,301e9d0c-7e31-4cde-bcb4-4b1cfc5d690b,TCGA-VS-A9V0-01Z-00-DX1.880F6655-0F7A-4D47-A6E0-1065BA008C2A.svs,Diagnostic Slide
a5885835-9473-455a-bac0-6fa43fa8a866,a4933198-3dae-4fa7-a5a9-7b6df5b95c51,f37f2d34-cf48-41e4-89a5-3193ac34d7b3.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a589e2dc-7649-492c-9569-592698acaa6f,1a3afe56-bbea-48dd-a83c-561fdc9d3fd0,TCGA-19-0957-02A-01-BS1.51bf9ac0-a149-4059-b833-40392c47c56a.svs,Tissue Slide
a589e2dc-7649-492c-9569-592698acaa6f,d3cc4037-fc23-4e38-9926-99851f095a80,TCGA-19-0957-01C-01-BS1.fb230873-6aee-4259-9751-2e95e71d524c.svs,Tissue Slide
a58b6cd2-48f8-47d0-b97a-02a376f83e5c,0ed3f926-b289-47fe-911c-6336657cc2da,14201530-7373-4754-a48f-b8be18af278c.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a58b6cd2-48f8-47d0-b97a-02a376f83e5c,977f90fa-f00e-4e6d-8c65-460d14d77a7f,TCGA-HF-A5NB-01A-01-TS1.A3F784BD-FCB1-45D9-BDDF-634A7ADA311B.svs,Tissue Slide
a58b6cd2-48f8-47d0-b97a-02a376f83e5c,933efaef-8c57-420f-8559-1f4929cde405,TCGA-HF-A5NB-01Z-00-DX1.CA67064B-3281-4144-A2A2-E0BC43E6F8D6.svs,Diagnostic Slide
a5930bc2-d0e4-454f-b60d-5dd1148d4669,40bcb89b-3f07-49a9-9bbc-280e4a0e4a41,TCGA-IH-A3EA-01Z-00-DX1.4CB876AA-E46B-4C4C-B6B3-3EF3C4525E7F.svs,Diagnostic Slide
a5930bc2-d0e4-454f-b60d-5dd1148d4669,9f3b4749-5931-40c9-8ad6-fd83cf810fc4,d7002469-704f-46bc-83db-679d5a0cd1e1.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a5930bc2-d0e4-454f-b60d-5dd1148d4669,5560afd5-1348-4461-a787-07f59b7cec8e,TCGA-IH-A3EA-01A-01-TSA.3F718676-F992-45D8-90CD-456F59F01AB3.svs,Tissue Slide
a597bfa8-8c4d-4f8e-9d85-8a9fdc2c56ff,d545c8a1-cb0b-4fba-a252-b2d4eb067da1,TCGA-27-2524-01Z-00-DX1.248D3383-FA61-4384-8161-0CB9B10F7677.svs,Diagnostic Slide
a597bfa8-8c4d-4f8e-9d85-8a9fdc2c56ff,6f1de6d4-722d-46de-a586-593224079064,336b678c-b044-4b16-aa80-82c9ab769326.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a5be4e42-cb6c-4e67-8547-45dbd058bb95,8351f5d7-06bd-4826-8954-1c4f2a89d815,TCGA-OU-A5PI-01Z-00-DX1.CB5770C6-FBD5-42DE-82D7-FE949BF7D76C.svs,Diagnostic Slide
a5be4e42-cb6c-4e67-8547-45dbd058bb95,68f3d035-6dcd-4363-82b8-0872c9f8bc5c,TCGA-OU-A5PI-01Z-00-DX3.4BCA9DE7-5ED1-43A5-8C5C-D0F031A57349.svs,Diagnostic Slide
a5be4e42-cb6c-4e67-8547-45dbd058bb95,1f7cdd33-e803-43c2-a244-d7eaba0db7a6,TCGA-OU-A5PI-01Z-00-DX2.F424E74E-2137-493A-8C33-ACAEA2969448.svs,Diagnostic Slide
a5be4e42-cb6c-4e67-8547-45dbd058bb95,52dce676-3d81-4775-b5a0-f818e5df3523,829594ce-411e-47c2-b138-81d5c5e6d7f5.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a5be4e42-cb6c-4e67-8547-45dbd058bb95,92508ebe-31a3-4150-a525-72e2d7245933,TCGA-OU-A5PI-01Z-00-DX5.8D95003F-113E-42A0-BACC-06F42528D4B6.svs,Diagnostic Slide
a5be4e42-cb6c-4e67-8547-45dbd058bb95,524c9557-8658-4c06-90f4-dfd4a656d5f4,TCGA-OU-A5PI-01A-01-TSA.5F2608F6-66A3-4AB3-A2C1-D1F71CDD66D6.svs,Tissue Slide
a5be4e42-cb6c-4e67-8547-45dbd058bb95,af83ede0-d000-4c39-94f0-0f26b4f85be7,TCGA-OU-A5PI-01Z-00-DX4.3FF0C236-5500-47B1-BBB5-83747F5A0ED0.svs,Diagnostic Slide
a5c77ab6-6e98-4a3d-81c8-f3d5fabd31d2,0c369370-92cc-4537-86aa-6f5b308e67a9,TCGA-CH-5766-01A-01-BS1.d829c5d0-ccd6-4d87-9310-3fd7f1a049e3.svs,Tissue Slide
a5c77ab6-6e98-4a3d-81c8-f3d5fabd31d2,dc35b149-469c-4529-baf9-945e697c2091,TCGA-CH-5766-01Z-00-DX1.ea679de9-2957-4958-a11a-6005b456bf87.svs,Diagnostic Slide
a5c77ab6-6e98-4a3d-81c8-f3d5fabd31d2,55ff8b25-39e9-41df-90e4-15eb028fc768,TCGA-CH-5766-01A-01-TS1.3ed95f88-8a5b-452f-9fd6-1c0eed0533a3.svs,Tissue Slide
a5c77ab6-6e98-4a3d-81c8-f3d5fabd31d2,f6c60113-8a55-48fc-85b5-46bf99db08f8,10eecc1d-096b-4664-a001-713f19ce82f1.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a5c77ab6-6e98-4a3d-81c8-f3d5fabd31d2,0f927cfe-0652-4407-a7b5-159d34683de0,TCGA-CH-5766-11A-01-TS1.76df0da3-9920-4a75-8d57-c6fb241197d3.svs,Tissue Slide
a5d3714d-1b1b-480e-8ec6-f01317cdbf14,9fd52b0b-6e6a-4ad7-97e7-6c0574f6a96e,TCGA-02-0451-01Z-00-DX3.D714D6E1-B97F-41CA-A836-3334EA1B31A5.svs,Diagnostic Slide
a5e10e2e-5157-487b-88dc-6c70ad5e244a,c572dcf6-8260-4f12-9196-6ca4958b146b,TCGA-S9-A6U1-01Z-00-DX1.1F328064-7637-4194-836B-6D6F2221AB8B.svs,Diagnostic Slide
a5e10e2e-5157-487b-88dc-6c70ad5e244a,9d3e8119-07ff-4f3b-8cfe-b25bbb65dc53,b7634862-3aa1-4230-8308-c944c3cee1e7.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a5e10e2e-5157-487b-88dc-6c70ad5e244a,d741adcf-101d-4416-b765-8563de452768,TCGA-S9-A6U1-01A-02-TSB.91927198-FC88-4748-A077-96E2B03A56D6.svs,Tissue Slide
a6003b1c-56a9-430a-a5e2-b70af3f81bdb,4745ab21-a0af-4940-93a9-5d90520d102e,TCGA-BL-A0C8-01B-04-BS4.8AB97D27-3FB1-41C1-AAD9-AB244ADB4BCE.svs,Tissue Slide
a6003b1c-56a9-430a-a5e2-b70af3f81bdb,37c4c69c-5734-48f2-946d-d379c1946bef,TCGA-BL-A0C8-01Z-00-DX2.1D788C7B-801F-4957-B1DE-43DCAA82A16A.svs,Diagnostic Slide
a6003b1c-56a9-430a-a5e2-b70af3f81bdb,e36e3e06-475d-43c9-b3e6-6363f4ea3a4d,TCGA-BL-A0C8-01A-01-TS1.f49fc0a4-705a-4421-83b8-8453591b173f.svs,Tissue Slide
a6003b1c-56a9-430a-a5e2-b70af3f81bdb,257f6baf-b6c9-4d4b-9b5d-cc566bdb7300,TCGA-BL-A0C8-01Z-00-DX1.E7FC7156-EF0C-4C79-93D1-1345ADB36A45.svs,Diagnostic Slide
a6003b1c-56a9-430a-a5e2-b70af3f81bdb,3745463d-314f-4907-99d4-a47aab14d3cc,TCGA-BL-A0C8-01A-01-BS1.81bdf088-09b9-4982-bd6d-51faedff76d2.svs,Tissue Slide
a6003b1c-56a9-430a-a5e2-b70af3f81bdb,49a6de74-9360-4347-a594-d64d5aa5ce9e,e1e79392-73f2-4a23-961e-19dc6a315b22.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a6003b1c-56a9-430a-a5e2-b70af3f81bdb,6d72ccaa-0579-45a8-b269-5e0e32b0662a,TCGA-BL-A0C8-01B-03-BS3.27A09548-1D6C-4B2D-BF7D-CE688BA085AE.svs,Tissue Slide
a6003b1c-56a9-430a-a5e2-b70af3f81bdb,1dffefdd-9d5e-44f2-9646-a949b3a23972,d7094569-100f-4bb1-bd9d-35e0f7485547.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a6003b1c-56a9-430a-a5e2-b70af3f81bdb,dd578d7c-9577-4bda-a1b1-1fd063206537,49432779-e2b3-4e36-b1a9-88c7c45854ff.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a63ce9ac-24a4-484e-8bcc-717cd7aa92df,68562e69-472b-4203-80f2-4cf8d4e0b78f,TCGA-81-5910-01A-01-BS1.5bc7cb01-f8ea-4529-b442-927e5bcf01d3.svs,Tissue Slide
a648d9bf-cf37-41fc-9515-e8f5ac85fcd4,d4676c59-a957-460b-8aa8-aec44409536d,TCGA-XF-A9SX-01Z-00-DX1.6DB4572E-915C-491F-BE68-99C019799E20.svs,Diagnostic Slide
a648d9bf-cf37-41fc-9515-e8f5ac85fcd4,261d8a9c-19a7-4ad4-b338-c018d9b86772,a96d3e46-8bc4-4ed8-8729-7bd5fc784f33.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a648d9bf-cf37-41fc-9515-e8f5ac85fcd4,c1416326-2012-4bfe-9385-08133827dfb5,TCGA-XF-A9SX-01A-02-TSB.107AFE7D-46E7-49B3-AE82-7EC06A90B60A.svs,Tissue Slide
a658becf-3934-49f2-9e74-291dca61d4bb,b4849657-e1bc-4992-9ace-f69c32b014ee,fea0107b-ea10-42e6-acb7-0f7baca7e65d.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a658becf-3934-49f2-9e74-291dca61d4bb,e4e91c91-ea3d-4db3-8bad-a17f11ae27a1,TCGA-FD-A3N5-01Z-00-DX1.C42537CC-55C9-43CD-921E-75D010B06582.svs,Diagnostic Slide
a658becf-3934-49f2-9e74-291dca61d4bb,9e9e946d-94d4-4aa3-ac9c-9c01c4c8980b,TCGA-FD-A3N5-01A-01-TSA.8CC5BFD1-817F-47D9-9D95-0D1E5A6B01F9.svs,Tissue Slide
a6635058-4498-463c-9bbc-1009dda3308c,2db377cb-e9d9-417f-ac57-19fa6ed9c4de,TCGA-CD-A48A-01Z-00-DX1.C4416A6F-38A6-4743-990A-CE27923A2067.svs,Diagnostic Slide
a6635058-4498-463c-9bbc-1009dda3308c,fa18b187-f739-41f0-b089-90a573111db8,57b9ec7d-9dbf-480e-8d55-1ad42f61a09d.rna_seq.augmented_star_gene_counts.tsv,RNA-Seq
a6635058-4498-463c-9bbc-1009dda3308c,54b314a5-f5ea-46ce-aa75-a5bd1ab6b77a,TCGA-CD-A48A-01A-01-TSA.0C77FBEE-72C6-4BE4-8575-B752139402FF.svs,Tissue Slide
a6a07bc7-ab1b-429d-81ed-d7a890c88e51,0fbcb861-74eb-4179-bcf3-5826404ebef3,TCGA-VS-A9V1-01Z-00-DX1.BEA16277-7AE1-4149-90BA-E4FDAEF4235F.svs,Diagnostic Slide
a6aad7f9-8444-4c2f-8e4b-b19fd453544f,324ddca1-3aea-478c-99a6-8b0eca568ef7,TCGA-04-1361-01A-01-BS1.b4e0df05-3e78-4414-9430-b4d97a09befb.svs,Tissue Slide
a6c0bfce-0adb-4dd0-bbe7-3f9e7dcdf7bf,67d53438-68db-446b-8560-b60635850249,TCGA-EE-A29L-06A-01-TSA.ACA56C7A-3791-43A2-A515-3ACF1D639138.svs,Tissue Slide
